"ACCID","STATEMENTID","TX_ID","TX_DATE","AMOUNT","DESCRIPTION","CATEGORY",
"150111","307","1816","2015-03-07","-57.00","FESTIVAL FOODS","SHOPPING",
"150111","307","1817","2015-03-12","-341.00","FAMILY DOLLAR","GROCERIES",
"150111","307","1818","2015-03-16","-315.00","GIRAFFE 1979","EATING OUT",
"150111","307","1819","2015-03-19","-262.00","STAHLKE'S","GROCERIES",
"150111","307","1820","2015-03-21","-221.00","ROSAUERS","ONLINE SHOPPING",
"150111","307","1821","2015-03-24","-176.00","PATEL BROTHERS","ONLINE SHOPPING",
"150111","307","1822","2015-03-27","-238.00","MARKET BASKET","SHOPPING",
"150111","308","1823","2015-04-01","-252.00","SCOLARI'S FOOD AND DRUG","SHOPPING",
"150111","308","1824","2015-04-01","-256.00","HILLER'S MARKET","SHOPPING",
"150111","308","1825","2015-04-01","-226.00","RANCHO LIBORIO","SHOPPING",
"150111","308","1826","2015-04-02","-276.00","LA BANQUE POSTAL","CASH",
"150111","308","1827","2015-04-02","-341.00","EL RIO GRANDE LATIN MARKET","SHOPPING",
"150111","308","1828","2015-04-02","-104.00","ULTRA FOODS","GROCERIES",
"150111","308","1829","2015-04-07","-176.00","MARC'S","SHOPPING",
"150111","308","1830","2015-04-11","-14.00","STARBUCKS","EATING OUT",
"150111","308","1831","2015-04-14","-105.00","MARKET BASKET","SHOPPING",
"150111","308","1832","2015-04-17","-240.00","RANCHO MARKETS","SHOPPING",
"150111","308","1833","2015-04-22","-231.00","ALDI","SHOPPING",
"150111","308","1834","2015-04-27","-52.00","LA CURACAO","ONLINE SHOPPING",
"150111","308","1835","2015-04-28","-10.00","SELLER'S BROS.","ONLINE SHOPPING",
"150112","309","1836","2013-12-14","25.00","BONUS","PAYMENT",
"150112","309","1837","2013-12-01","-23.00","SUNSET FOODS","ONLINE SHOPPING",
"150112","309","1838","2013-12-05","-69.00","SPORTSDIRECT","SHOPPING",
"150112","309","1839","2013-12-10","-31.00","FORDS FEDERATED STORE","GROCERIES",
"150112","309","1840","2013-12-11","-4.00","HALFORDS","CAR",
"150112","309","1841","2013-12-15","-96.00","BAJA RANCH SUPERMARKET","ONLINE SHOPPING",
"150112","309","1842","2013-12-15","-12.00","MARSHALLS","ONLINE SHOPPING",
"150112","309","1843","2013-12-15","-17.00","KWIK FIT","CAR",
"150112","309","1844","2013-12-18","-95.00","DAHL'S FOODS","ONLINE SHOPPING",
"150112","309","1845","2013-12-21","-35.00","REDNER'S WAREHOUSE MARKETS","GROCERIES",
"150112","309","1846","2013-12-24","-32.00","LUCKY STORES","SHOPPING",
"150112","309","1847","2013-12-24","-64.00","CROSBY'S MARKETPLACE","ONLINE SHOPPING",
"150112","309","1848","2013-12-29","-40.00","AI HOA SUPERMARKET","ONLINE SHOPPING",
"150112","310","1849","2014-01-01","-70.00","RBS","CASH",
"150112","310","1850","2014-01-02","-45.00","SHURFINE MARKETS","GROCERIES",
"150112","310","1851","2014-01-02","-47.00","WEIS MARKETS","GROCERIES",
"150112","310","1852","2014-01-06","-6.00","COMPARE FOODS","SHOPPING",
"150112","310","1853","2014-01-11","-42.00","DELITURK FOOD","SHOPPING",
"150112","310","1854","2014-01-11","-81.00","STEIN MART","ONLINE SHOPPING",
"150112","310","1855","2014-01-11","-44.00","PEHNAVA LIMITED","EATING OUT",
"150112","310","1856","2014-01-16","-61.00","BASILIQUE S C","EATING OUT",
"150112","310","1857","2014-01-17","-96.00","BIG SAVER FOODS","SHOPPING",
"150112","310","1858","2014-01-21","-91.00","MADASAFISH.COM","ONLINE SHOPPING",
"150112","310","1859","2014-01-25","-63.00","RANI'S WORLD FOODS","ONLINE SHOPPING",
"150112","310","1860","2014-01-30","-38.00","FOUNDERS ARMS","EATING OUT",
"150112","310","1861","2014-01-30","-35.00","BLOCKBUSTER","ENTERTAINMENT",
"150112","311","1862","2014-02-01","-25.00","SHAW'S AND STAR MARKET","ONLINE SHOPPING",
"150112","311","1863","2014-02-06","-97.00","MARKS AND SPENCER","SHOPPING",
"150112","311","1864","2014-02-10","-46.00","AMSONS STATIONERS","SHOPPING",
"150112","311","1865","2014-02-14","-88.00","SPEC'S WINE","GROCERIES",
"150112","311","1866","2014-02-14","-45.00","CARNICERIAS JIMINEZ","ONLINE SHOPPING",
"150112","311","1867","2014-02-16","-75.00","WEAVER'S","ONLINE SHOPPING",
"150112","311","1868","2014-02-19","-74.00","ASSOCIATED WHOLESALERS","SHOPPING",
"150112","311","1869","2014-02-23","-83.00","TESCO STORES","GROCERIES",
"150112","311","1870","2014-02-23","-19.00","BROULIMS","ONLINE SHOPPING",
"150112","311","1871","2014-02-27","-65.00","TESCO SELF SERVICE","ONLINE SHOPPING",
"150112","312","1872","2014-03-01","-39.00","CASH SAVER","SHOPPING",
"150112","312","1873","2014-03-05","-97.00","RBS","CASH",
"150112","312","1874","2014-03-05","-86.00","GIANT EAGLE","SHOPPING",
"150112","312","1875","2014-03-10","-40.00","EARTH FARE","ONLINE SHOPPING",
"150112","312","1876","2014-03-12","-3.00","FOODMAXX","ONLINE SHOPPING",
"150112","312","1877","2014-03-16","-71.00","COUNTRY MART","GROCERIES",
"150112","312","1878","2014-03-20","0.00","ASIAN FOOD CENTER","ONLINE SHOPPING",
"150112","312","1879","2014-03-24","-50.00","FAIRWAY MARKET","SHOPPING",
"150112","312","1880","2014-03-24","-31.00","DOLLAR GENERAL","ONLINE SHOPPING",
"150112","312","1881","2014-03-28","-85.00","JEWEL ST PAULS LONDON","EATING OUT",
"150112","313","1882","2014-04-01","-10.00","EMPIRE STATE BLDG","ENTERTAINMENT",
"150112","313","1883","2014-04-03","-95.00","EELAVAN CASH & CARRY","SHOPPING",
"150112","313","1884","2014-04-05","-41.00","SUPERDRUG STORES","HEALTH",
"150112","313","1885","2014-04-08","-24.00","TENOCHTITLAN MARKET","SHOPPING",
"150112","313","1886","2014-04-09","-43.00","PUBLIX","GROCERIES",
"150112","313","1887","2014-04-10","-95.00","HOTEL HESPERIA","ACCOMODATION",
"150112","313","1888","2014-04-13","-98.00","ROBERT DYAS","SHOPPING",
"150112","313","1889","2014-04-15","-56.00","KROGER MARKETPLACE","GROCERIES",
"150112","313","1890","2014-04-18","-42.00","SAM'S CLUB","GROCERIES",
"150112","313","1891","2014-04-18","-89.00","TFL CONGESTION","TRAVEL",
"150112","313","1892","2014-04-23","-44.00","DAVID M. BRIAN","SHOPPING",
"150112","313","1893","2014-04-28","-83.00","HANNAFORD BROTHERS COMPANY","SHOPPING",
"150112","314","1894","2014-05-01","-80.00","GREENHILL SERVICE ST","FUEL",
"150112","314","1895","2014-05-03","-85.00","NEW DEAL MARKET","ONLINE SHOPPING",
"150112","314","1896","2014-05-04","-58.00","SAITY COLLECTION","SHOPPING",
"150112","314","1897","2014-05-05","-7.00","WWW.CARPARTS4LESS","CAR",
"150112","314","1898","2014-05-06","-7.00","BRISTOL FARMS","SHOPPING",
"150112","314","1899","2014-05-08","-96.00","MARKET BASKET","SHOPPING",
"150112","314","1900","2014-05-10","-83.00","QUESTOR INSURANCE","INSURANCE",
"150112","314","1901","2014-05-14","-79.00","MADASAFISH.COM","ONLINE SHOPPING",
"150112","314","1902","2014-05-14","-93.00","DAHL'S FOODS","ONLINE SHOPPING",
"150112","314","1903","2014-05-14","-16.00","TRAVELJIGSAW LIMITED","TRAVEL",
"150112","314","1904","2014-05-19","-20.00","TFL OYSTERCARD","TRAVEL",
"150112","314","1905","2014-05-23","-7.00","MEDAILLE D OR","EATING OUT",
"150112","314","1906","2014-05-25","-16.00","FOODARAMA","GROCERIES",
"150112","314","1907","2014-05-27","-48.00","GELSON'S MARKETS","ONLINE SHOPPING",
"150112","314","1908","2014-05-28","-18.00","GROCERY OUTLET","GROCERIES",
"150112","314","1909","2014-05-29","-67.00","L'ANTENNE PARIS","EATING OUT",
"150112","315","1910","2014-06-29","72.00","BONUS","PAYMENT",
"150112","315","1911","2014-06-01","-12.00","HARVEYS","ONLINE SHOPPING",
"150112","315","1912","2014-06-02","-35.00","GREAT VALU","GROCERIES",
"150112","315","1913","2014-06-07","-4.00","EARTH FARE","ONLINE SHOPPING",
"150112","315","1914","2014-06-10","-39.00","SACK&SAVE","GROCERIES",
"150112","315","1915","2014-06-15","-82.00","RALEY'S","ONLINE SHOPPING",
"150112","315","1916","2014-06-19","-69.00","FOODFAIR","SHOPPING",
"150112","315","1917","2014-06-21","-54.00","PRESTON-SAFEWAY","GROCERIES",
"150112","315","1918","2014-06-26","-92.00","LIFESTYLE SERVICES","FEES",
"150112","316","1919","2014-07-01","-78.00","KAM MAN FOOD","SHOPPING",
"150112","316","1920","2014-07-04","-98.00","JOS. KUHN & CO.","ONLINE SHOPPING",
"150112","316","1921","2014-07-08","-23.00","THETRAINLINE.COM","TRAVEL",
"150112","316","1922","2014-07-10","-5.00","SHURSAVE","GROCERIES",
"150112","316","1923","2014-07-12","-87.00","PRO'S RANCH MARKET","GROCERIES",
"150112","316","1924","2014-07-14","-48.00","JONS MARKETPLACE","ONLINE SHOPPING",
"150112","316","1925","2014-07-16","-5.00","ZIZZI","EATING OUT",
"150112","316","1926","2014-07-17","-9.00","NASH FINCH COMPANY","GROCERIES",
"150112","316","1927","2014-07-20","-11.00","SHOPRITE","ONLINE SHOPPING",
"150112","316","1928","2014-07-24","-89.00","DEBENHAMS","SHOPPING",
"150112","316","1929","2014-07-25","-97.00","TESCO STORES","GROCERIES",
"150112","316","1930","2014-07-30","-22.00","O2 UK PAY & GO","MOBILE",
"150112","317","1931","2014-08-01","-12.00","TIMES SUPERMARKETS","GROCERIES",
"150112","317","1932","2014-08-06","-48.00","HY-VEE","ONLINE SHOPPING",
"150112","317","1933","2014-08-08","-23.00","SACK AND SAVE","ONLINE SHOPPING",
"150112","317","1934","2014-08-09","-42.00","BIG SAVER FOODS","SHOPPING",
"150112","317","1935","2014-08-12","-72.00","PICK N SAVE LTD","GROCERIES",
"150112","317","1936","2014-08-13","-21.00","FOODLAND","SHOPPING",
"150112","317","1937","2014-08-14","-43.00","ROUNDY'S","ONLINE SHOPPING",
"150112","317","1938","2014-08-18","-46.00","GUNEET FASHIONS","SHOPPING",
"150112","317","1939","2014-08-18","-93.00","JALISCO SUPERMARKET","GROCERIES",
"150112","317","1940","2014-08-20","-56.00","NEW SEASONS MARKET","SHOPPING",
"150112","317","1941","2014-08-23","-62.00","APPLE MARKET","SHOPPING",
"150112","317","1942","2014-08-25","-16.00","GERLAND'S FOOD FAIR","GROCERIES",
"150112","317","1943","2014-08-27","-44.00","ALITALIA","TRAVEL",
"150112","317","1944","2014-08-28","-40.00","GROCERY OUTLET","GROCERIES",
"150112","317","1945","2014-08-29","-98.00","FOOD EMPORIUM","ONLINE SHOPPING",
"150112","317","1946","2014-08-30","-59.00","PICK 'N SAVE","ONLINE SHOPPING",
"150112","318","1947","2014-09-01","-46.00","PRESIDENTE","SHOPPING",
"150112","318","1948","2014-09-04","-68.00","CARALUZZI'S","GROCERIES",
"150112","318","1949","2014-09-07","-32.00","MOTHERCARE DIRECT","SHOPPING",
"150112","318","1950","2014-09-12","-8.00","WALMART SUPERCENTERS","SHOPPING",
"150112","318","1951","2014-09-12","-38.00","TRAVELJIGSAW LIMITED","TRAVEL",
"150112","318","1952","2014-09-14","-44.00","CARALUZZI'S","GROCERIES",
"150112","318","1953","2014-09-18","-93.00","SHOPRITE","ONLINE SHOPPING",
"150112","318","1954","2014-09-23","-14.00","CIC PARIS HAUSSMAN","ACCOMODATION",
"150112","318","1955","2014-09-24","-30.00","COBORNS","ONLINE SHOPPING",
"150112","318","1956","2014-09-26","-7.00","BALDUCCI'S","SHOPPING",
"150112","318","1957","2014-09-26","-26.00","LEADER DEPARTMENT STORE","ONLINE SHOPPING",
"150112","319","1958","2014-10-01","-93.00","O2 UK PAY & GO","MOBILE",
"150112","319","1959","2014-10-03","-35.00","DOLLAR GENERAL","ONLINE SHOPPING",
"150112","319","1960","2014-10-08","-51.00","WAYNE'S HOMETOWN MARKET","SHOPPING",
"150112","319","1961","2014-10-10","-92.00","TIGER RETAIL","SHOPPING",
"150112","319","1962","2014-10-11","-82.00","M*MANGO","TRAVEL",
"150112","319","1963","2014-10-15","-18.00","BREAUX MART SUPERMARKETS","ONLINE SHOPPING",
"150112","319","1964","2014-10-20","-70.00","FRESHDIRECT","SHOPPING",
"150112","319","1965","2014-10-25","-69.00","US AIRWAYS","TRAVEL",
"150112","319","1966","2014-10-25","-14.00","SUPERTARGET","ONLINE SHOPPING",
"150112","319","1967","2014-10-27","-59.00","MOLLIE STONE'S","GROCERIES",
"150112","319","1968","2014-10-29","-1.00","HARVEYS","ONLINE SHOPPING",
"150112","319","1969","2014-10-29","-62.00","APPLE ITUNES STORE","ONLINE SHOPPING",
"150112","319","1970","2014-10-30","-90.00","MAGRUDER'S","ONLINE SHOPPING",
"150112","320","1971","2014-11-30","58.00","BONUS","PAYMENT",
"150112","320","1972","2014-11-01","-34.00","FORMAN MILLS","ONLINE SHOPPING",
"150112","320","1973","2014-11-06","-20.00","ZURICH ASSURANCE","INSURANCE",
"150112","320","1974","2014-11-06","-52.00","C-TOWN","ONLINE SHOPPING",
"150112","320","1975","2014-11-07","-5.00","HOMEBASE LTD","SHOPPING",
"150112","320","1976","2014-11-09","-86.00","AMIT JEWELLERY","SHOPPING",
"150112","320","1977","2014-11-12","-45.00","WALMART MARKET","SHOPPING",
"150112","320","1978","2014-11-12","-7.00","BRITISH GAS SERVS","UTILITIES",
"150112","320","1979","2014-11-16","-21.00","BP","FUEL",
"150112","320","1980","2014-11-20","-28.00","PACIFIC OCEAN MARKET","GROCERIES",
"150112","320","1981","2014-11-23","-32.00","TTT MONEYCORP LTD","TRAVEL",
"150112","320","1982","2014-11-26","-46.00","LA PLACITA","GROCERIES",
"150112","320","1983","2014-11-29","-59.00","CHRISTENSEN'S","GROCERIES",
"150112","321","1984","2014-12-29","246.00","BONUS","PAYMENT",
"150112","321","1985","2014-12-01","-52.00","HARDING'S FRIENDLY MARKETS","GROCERIES",
"150112","321","1986","2014-12-02","-2.00","CREDITEXPERT.CO.UK","FEES",
"150112","321","1987","2014-12-06","-27.00","VALLARTA SUPERMARKETS","ONLINE SHOPPING",
"150112","321","1988","2014-12-07","-11.00","ILFORD SERVICE STATION","FUEL",
"150112","321","1989","2014-12-09","-33.00","WWW.HUMANAPPEAL.OR","CHARITY",
"150112","321","1990","2014-12-13","-11.00","ARTEAGAS FOOD CENTER","ONLINE SHOPPING",
"150112","321","1991","2014-12-15","0.00","LOWE'S MARKETS","SHOPPING",
"150112","321","1992","2014-12-20","-84.00","AFFILIATED FOOD STORES","GROCERIES",
"150112","321","1993","2014-12-22","-40.00","YELLOW CAB","TRAVEL",
"150112","321","1994","2014-12-26","-55.00","TRADER JOE'S","GROCERIES",
"150112","322","1995","2015-01-01","-34.00","DEHOFF'S KEY MARKETS","GROCERIES",
"150112","322","1996","2015-01-05","-98.00","MARKET OF CHOICE","ONLINE SHOPPING",
"150112","322","1997","2015-01-09","-40.00","JACK 'N JILL","ONLINE SHOPPING",
"150112","322","1998","2015-01-10","-53.00","NORTHERN RAIL LTD","TRAVEL",
"150112","322","1999","2015-01-12","-45.00","MARKET OF CHOICE","ONLINE SHOPPING",
"150112","322","2000","2015-01-17","-94.00","AVANZA SUPERMARKET","GROCERIES",
"150112","322","2001","2015-01-21","-52.00","WHOLE FOODS MARKET","ONLINE SHOPPING",
"150112","322","2002","2015-01-21","-15.00","WEAVER'S","ONLINE SHOPPING",
"150112","322","2003","2015-01-23","-63.00","FOODMAXX","ONLINE SHOPPING",
"150112","322","2004","2015-01-27","-80.00","BELLE FOODS","GROCERIES",
"150112","322","2005","2015-01-29","-88.00","LANDIS SUPERMARKETS","SHOPPING",
"150112","322","2006","2015-01-30","-92.00","DAN'S SUPERMARKET","ONLINE SHOPPING",
"150112","323","2007","2015-02-01","-53.00","JACOBSON'S","SHOPPING",
"150112","323","2008","2015-02-01","-25.00","RATP","TRAVEL",
"150112","323","2009","2015-02-05","-75.00","ROUSE'S SUPERMARKET","ONLINE SHOPPING",
"150112","323","2010","2015-02-09","-1.00","HUGO'S","ONLINE SHOPPING",
"150112","323","2011","2015-02-11","-1.00","HAZ RESTAURANT LONDON","EATING OUT",
"150112","323","2012","2015-02-12","-37.00","EL SUPER","GROCERIES",
"150112","323","2013","2015-02-14","-25.00","THRIFT WAY/SHOP N BAG","ONLINE SHOPPING",
"150112","323","2014","2015-02-14","-63.00","STEIN MART","ONLINE SHOPPING",
"150112","323","2015","2015-02-19","-23.00","GIANT-LANDOVER","SHOPPING",
"150112","323","2016","2015-02-23","-28.00","BROULIMS","ONLINE SHOPPING",
"150112","323","2017","2015-02-27","-82.00","WEIS MARKETS","GROCERIES",
"150112","324","2018","2015-03-27","127.00","BONUS","PAYMENT",
"150112","324","2019","2015-03-01","-24.00","WADE'S","GROCERIES",
"150112","324","2020","2015-03-05","-58.00","NORBY'S","SHOPPING",
"150112","324","2021","2015-03-07","-10.00","TTT MONEYCORP LTD","TRAVEL",
"150112","324","2022","2015-03-07","-27.00","SPICE VILLAGE","EATING OUT",
"150112","324","2023","2015-03-12","-10.00","SHELL","FUEL",
"150112","324","2024","2015-03-14","-97.00","THRIFT WAY/SHOP N BAG","ONLINE SHOPPING",
"150112","324","2025","2015-03-18","-76.00","SARA FOODS","EATING OUT",
"150112","324","2026","2015-03-23","-2.00","BIG LOTS","SHOPPING",
"150112","324","2027","2015-03-27","-72.00","BESSBOROUGH SERVICE ST","FUEL",
"150112","324","2028","2015-03-30","-16.00","PALAIS ROYAL","SHOPPING",
"150112","324","2029","2015-03-30","-13.00","VALLARTA SUPERMARKETS","ONLINE SHOPPING",
"150112","325","2030","2015-04-01","-44.00","DUCKWALL'S","GROCERIES",
"150112","325","2031","2015-04-05","-22.00","ACCESS SELF STORAG","MISC",
"150112","325","2032","2015-04-05","-52.00","TOP ORCHIDS","SHOPPING",
"150112","325","2033","2015-04-08","-64.00","MET FOODS","ONLINE SHOPPING",
"150112","325","2034","2015-04-09","-48.00","LEE'S MARKETPLACE","SHOPPING",
"150112","325","2035","2015-04-13","-70.00","HARD ROCK CAFE","EATING OUT",
"150112","325","2036","2015-04-14","-42.00","DUNKIN DONUTS","EATING OUT",
"150112","325","2037","2015-04-17","-2.00","LUL TICKET MACHINE","TRAVEL",
"150112","325","2038","2015-04-20","-68.00","E-VISA TURKEY","TRAVEL",
"150112","325","2039","2015-04-24","-47.00","EL SUPER","GROCERIES",
"150112","325","2040","2015-04-28","-46.00","COMET","SHOPPING",
"150112","325","2041","2015-04-28","-17.00","LA CURACAO","ONLINE SHOPPING",
"150113","326","2042","2014-05-31","7917.24","PAYMENT IN","PAYMENT",
"150113","327","2043","2014-06-30","7917.24","PAYMENT IN","PAYMENT",
"150113","328","2044","2014-07-31","7917.24","PAYMENT IN","PAYMENT",
"150113","329","2045","2014-08-31","7917.24","PAYMENT IN","PAYMENT",
"150113","330","2046","2014-09-30","7917.24","PAYMENT IN","PAYMENT",
"150113","331","2047","2014-10-31","7917.24","PAYMENT IN","PAYMENT",
"150113","332","2048","2014-11-30","7917.24","PAYMENT IN","PAYMENT",
"150113","333","2049","2014-12-31","7917.24","PAYMENT IN","PAYMENT",
"150113","334","2050","2015-01-31","7917.24","PAYMENT IN","PAYMENT",
"150113","335","2051","2015-02-28","7917.24","PAYMENT IN","PAYMENT",
"150113","336","2052","2015-03-31","7917.24","PAYMENT IN","PAYMENT",
"150113","337","2053","2015-04-30","7917.24","PAYMENT IN","PAYMENT",
"150114","338","2054","2015-03-05","849.00","SAVINGS IN","PAYMENT",
"150114","338","2055","2015-03-31","0.00","INTEREST","FEES",
"150114","339","2056","2015-04-05","849.00","SAVINGS IN","PAYMENT",
"150114","339","2057","2015-04-30","1.06","INTEREST","PAYMENT",
"150115","340","2058","2015-04-01","-38.00","EL SUPER","GROCERIES",
"150115","340","2059","2015-04-03","-49.00","PEPE`S PIRI PIRI","EATING OUT",
"150115","340","2060","2015-04-04","-75.00","GUS MAYER","GROCERIES",
"150115","340","2061","2015-04-06","-18.00","SCOT'S LO-COST","GROCERIES",
"150115","340","2062","2015-04-06","-99.00","VIVA MARKETS","SHOPPING",
"150115","340","2063","2015-04-07","-10.00","LEE'S MARKETPLACE","SHOPPING",
"150115","340","2064","2015-04-11","-67.00","HOMEBASE LTD","SHOPPING",
"150115","340","2065","2015-04-12","-81.00","NEXT","SHOPPING",
"150115","340","2066","2015-04-16","-50.00","STAHLKE'S","GROCERIES",
"150115","340","2067","2015-04-21","-53.00","FOOD EMPORIUM","ONLINE SHOPPING",
"150115","340","2068","2015-04-23","-89.00","HOLLYWOOD SUPER MARKET","ONLINE SHOPPING",
"150115","340","2069","2015-04-28","-97.00","HOTEL IBIS CRETEIL","ACCOMODATION",
"150115","340","2070","2015-04-28","-90.00","CIC PARIS HAUSSMAN","ACCOMODATION",
"150116","341","2071","2013-06-01","-40.00","ODEON/BOOKIT","ENTERTAINMENT",
"150116","341","2072","2013-06-01","-78.00","GOFF'S","ONLINE SHOPPING",
"150116","341","2073","2013-06-02","-81.00","VINCI PARK SERVICE","FUEL",
"150116","341","2074","2013-06-05","-48.00","RANI'S WORLD FOODS","ONLINE SHOPPING",
"150116","341","2075","2013-06-09","-59.00","PRICE CHOPPER","ONLINE SHOPPING",
"150116","341","2076","2013-06-14","-57.00","ROBÈRT'S FRESH MARKET","ONLINE SHOPPING",
"150116","341","2077","2013-06-16","-93.00","THE FOOD EMPORIUM","ONLINE SHOPPING",
"150116","341","2078","2013-06-18","-83.00","INTEREST CHARGE","SHOPPING",
"150116","341","2079","2013-06-21","-44.00","SULTANS","EATING OUT",
"150116","341","2080","2013-06-23","-85.00","JACK 'N JILL","ONLINE SHOPPING",
"150116","341","2081","2013-06-28","-9.00","DUCKWALL'S","GROCERIES",
"150116","342","2082","2013-07-01","-3.00","FORDS FEDERATED STORE","GROCERIES",
"150116","342","2083","2013-07-03","-30.00","GREENHILL SERVICE ST","FUEL",
